,name,mass_mean,mass_median,umass1,umass2,mass_std
0,185144,0.8039059890192273,0.8032097228195,0.033922469504722726,-0.03311610030620454,0.006376283701132243
1,196850,0.92186398409225,0.9208997722645,0.046658389041525,-0.03879597776805,0.002713720759877928
2,1461,1.0638957099250002,1.0654888316100002,0.07879934404793751,-0.0596499577417625,0.004117699107138437
3,tres1,0.8884545401875001,0.8884545401875001,0.03885196266955,-0.03482865461055,0.0012809932644999855
4,narrowflat,1.1253908487720001,,0.03116752545431,-0.07186011509942,0.4067387248867537
5,11964a,1.068339001435,1.06990154351,0.13153758184833333,-0.08312704982096668,0.005014029076482826
6,190360,1.0307193412333333,1.03076600397,0.06962027435645,-0.053266128561699995,0.006859854634490423
7,10700,0.7230304102609,0.722440618964,0.02894080228284,-0.0263344058608,0.0019081925241924123
8,gl876,0.6769815007471538,0.6795212888879999,0.027253360196284618,-0.024159860760730772,0.029924844742956428
9,hip109388,0.637967192657,0.625679105924,0.023083064843433334,-0.021550714596933335,0.03008278917852238
10,33334,0.95436987088,0.95436987088,0.048674335396300006,-0.041335324905400005,0.0
11,49197,1.12915014595,1.12915014595,0.04417224527980001,-0.0460264021354,0.0
12,34887,1.09300038422,1.09300038422,0.0798942350755,-0.059070686336,0.0
13,36130,1.14712874376,1.14712874376,0.0882530180858,-0.0682813847124,0.0
14,51046,0.943400286672,0.943400286672,0.046079111040900005,-0.0420873381118,0.0
15,64324,0.980492458197,0.980492458197,0.0427635689571,-0.044911829974800005,0.0
16,70516,1.068087564,1.068087564,0.0433976301051,-0.0453304269041,0.0
17,38207,1.46185170268,1.46185170268,0.155312135027,-0.131114636806,0.0
18,41700,1.14793282811,1.14793282811,0.041825502839900004,-0.046435500453199996,0.0
19,69960,1.18656132061,1.18656132061,0.108197082669,-0.0880443768015,0.0
20,73534,1.31415599548,1.31415599548,0.15938457963400002,-0.16436137988500002,0.0
21,33822,1.14451486289,1.14451486289,0.099250184176,-0.07597808024519999,0.0
22,38467,1.1971307927200001,1.1971307927200001,0.11190452565999999,-0.08903586805569999,0.0
23,37986,1.04627911108,1.04627911108,0.0661784240219,-0.0514829954039,0.0
24,hip42491,0.8952810048440001,0.8952810048440001,0.0393731780051,-0.0356753333396,0.0
25,75784,1.3538006541066665,1.3487925567399999,0.17569828457400002,-0.17574739891000002,0.00788287038062146
26,69076,0.8125078490800001,0.8125078490800001,0.030604647415499998,-0.0328203487473,0.0
27,72905,1.0260736883200001,1.0260736883200001,0.0421885281121,-0.0436072540175,0.0
28,66751,0.773584228028,0.773584228028,0.0249759481219,-0.023328920593400002,0.0
29,17354,1.4539447580200002,1.4539447580200002,0.13723244268100002,-0.13781289643,0.0
30,20155,1.30252376706,1.30252376706,0.128063236681,-0.116195754604,0.0
31,18702,0.929179813222,0.929179813222,0.0395577903181,-0.035457529294800005,0.0
32,26257,1.2249040527600001,1.2249040527600001,0.0587137997101,-0.0532626029642,0.0
33,25311,1.3368368831666668,1.33462357836,0.09829640692763335,-0.08993459473113334,0.009509217136653647
34,26874,0.8646437286769999,0.8646437286769999,0.04051431029469999,-0.0322406788021,0.0
35,109409,1.3103137254200001,1.3103137254200001,0.139206690767,-0.115684064637,0.0
36,109929,1.4306071056799998,1.4306071056799998,0.112339025045,-0.09728252488910001,0.0
37,103890,1.11493602944,1.11493602944,0.0802172473101,-0.0618823441624,0.0
38,94151,0.971502641776,0.971502641776,0.0475428561259,-0.0447923055822,0.0
39,75898,1.3159049511033334,1.31874708795,0.11973264894866666,-0.11204496098766666,0.006581123600488914
40,23356,0.7854301736706667,0.785344351461,0.03273478557676667,-0.030855985840066668,0.00038950918017740285
41,24040,1.1313924529633332,1.13104313922,0.09779533325946665,-0.0740119256548,0.0016654576141226195
42,26965,0.7341244532225,0.7336550736649999,0.02936094601783333,-0.02693085673175,0.0021692188629641547
