,Nobs,Nobs_rj,baseline,days_since,end_obs,name,start_obs,temp_date,temp_obs,NAME,HR,HD,SAO,GL,LICK,HIPP,CMP,RA,DEC,ECLON,ECLAT,RAH,RAM,RAS,DECD,DECM,DECS,EPOCH,PAR,PMR,PMD,V,BV,J,H,K,SPTYPE,SPCLASS,RADVEL,PROT,S,RHK,AGE,HINDEX,KINDEX,VRMS,VINT,SRMS,TEMPL,DSST,TAG,OBSPRIORITY,COUNTS,NOBS,NPLANET,FE,TEFF,LOGG,ULOGG,VSINI,MSTAR,UMSTAR,RSTAR,URSTAR,MV,BOLCOR,LSTAR,ULSTAR,COORDREF,CHROMREF,COMMENTS,TARGET_SOURCE,SECACC,BC,JITTER,MERIT,GHENRY,SP2,SP1,RV_BARY,SIG_BIN,SIG_LINE,CHI_NU,PROB_CHI,PERPER,PERHT,P,TP,E,OM,ONEKEPK,MSINI,A,CHI,FAP,TWOKEP1_P,TWOKEP1_TP,TWOKEP1_E,TWOKEP1_OM,TWOKEP1_K,TWOKEP1_MSINI,TWOKEP1_A,TWOKEP2_P,TWOKEP2_TP,TWOKEP2_E,TWOKEP2_OM,TWOKEP2_K,TWOKEP2_MSINI,TWOKEP2_A,TWOKEP_CHI,TWOKEP_FAP,TRIKEP1_P,TRIKEP1_E,TRIKEP1_K,TRIKEP1_MSINI,TRIKEP2_P,TRIKEP2_E,TRIKEP2_K,TRIKEP2_MSINI,TRIKEP2_A,TRIKEP3_P,TRIKEP3_E,TRIKEP3_K,TRIKEP3_MSINI,TRIKEP3_A,TRIKEP_CHI,TRIKEP_FAP,PRI,DATE,SPARE1,SPARE2,SPARE3,SPARE4,NOBS_BIN,NOBS_LICK,NOBS_KECK,STD_STAR,DATE_LAST_UPDATE
184,60,46.0,7612.056289999746,181.10858922544867,2018-10-04 ,265866,1997-12-01 ,2012-04-10,rj149.110,265866,0.0,0.0,0.0,251.0,0.0,33226.0, ,6.913598971896702,33.268175277842424,10.37990065268322,101.6173950425382,6.0,54.0,48.9563,33.0,16.0,5.431,2000.0,0.18132,-0.72924,-0.39928,9.89,1.58,6.104,5.525,5.275,M3,,22917.1,76.261,0.595,-5.384,10.1636,1.61495,3.37711,5.51244,4.63724,3.9,,,,,0.0,1.0,0.0,-0.08712719999999999,4935.33,4.60093,0.06,9.7596,0.0,0.0,0.152685,0.00415493,11.1822,0.0,0.0,0.0,"Reid, Hawley, Gizis 1995",log(Lx) < 27.6, ,,0.08729780000000001,0.0,0.0,0.0,,-1.0,10784.1,22914.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
185,83,67.0,8013.950883999933,100.39477022551,2018-12-24 ,50692,1997-01-14 ,2013-10-22,rj183.214,50692,0.0,50692.0,78866.0,0.0,0.0,33277.0, ,6.9218521388371785,25.375697500440808,2.5336508819119667,102.4833449866889,6.0,55.0,18.6677,25.0,22.0,32.511,2000.0,0.05789,-0.03575,0.02514,5.76,0.561,4.913,4.509,4.293,G0,V,-14501.2,14.3501,0.155,-4.996,9.60411,0.08305689999999999,0.288695,8.76644,4.45491,4.1255,,,,,0.0,1.0,0.0,-0.20031500000000002,5839.33,4.3449,0.06,0.7516579999999999,0.9735729999999999,0.020841400000000003,1.1049200000000001,1.1049200000000001,4.57302,0.0,1.28033,1.28033,Hipparcos,SK,"Elodie, DM sig=330",,0.000755586,0.0,0.0,0.0,list1 T4,-1.0,10462.9,-15023.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
186,25,9.0,7580.07875100011,190.163790225517,2018-09-25 ,51219,1997-12-24 ,2014-02-20,rj187.170,51219,0.0,51219.0,0.0,0.0,0.0,33382.0, ,6.942829222149318,1.1620838885837128,-21.53283976185387,105.2250706017035,6.0,56.0,34.1852,1.0,9.0,43.502,2000.0,0.03115,-0.00891,-0.57749,7.42,0.69,6.145,5.833,5.721,G8,V,-7548.58,31.4264,0.156,-5.027,9.71345,0.08224989999999999,0.364279,5.78225,3.47856,3.545,,,,,0.0,1.0,0.0,0.011427799999999998,5641.99,4.4562800000000005,0.08,1.7589,0.967267,0.042461900000000004,1.02896,0.030990300000000002,4.88729,0.0,0.0,0.0,Hipparcos,Lick Li,,,0.24522800000000003,0.0,0.0,0.0,list1 T10,-1.0,10807.0,-8071.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
187,73,46.0,7652.978523999918,85.38261622563004,2019-01-08 ,52265,1998-01-25 ,2005-11-22,rj13.2211,52265,2622.0,52265.0,134031.0,0.0,0.0,33719.0,,7.005010083516438,-5.3671619444423255,-27.919015149742194,107.04088011807458,7.0,0.0,18.0363,-5.0,22.0,1.783,2000.0,0.03563,-0.11575999999999999,0.08035,6.301,0.536,5.241,5.033,4.953,G0,IV,54332.2,12.4429,0.143,-5.08,9.71072,0.0620331,0.306967,29.1112,3.69164,4.238,,,,,0.0,1.0,0.0,0.20447,6110.33,4.34473,0.06,3.6572699999999996,1.21413,0.017725,1.23919,1.23919,4.06008,0.0,1.93085,1.93085,Hipparcos,,"P=119.1, K=39, e=.19, ApJ 2000 HARPS",,0.0127621,0.0,0.0,0.0,,-1.0,10838.9,53810.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
188,22,9.0,7327.967635999899,180.13368922565132,2018-10-05 ,52456,1998-09-12 ,2014-02-20,rj187.119,52456,0.0,52456.0,0.0,0.0,0.0,33848.0, ,7.026545111338298,6.926841389338176,-15.66719650125663,105.88803858907141,7.0,1.0,35.5624,6.0,55.0,36.629,2000.0,0.03535,-0.03192,0.027630000000000002,8.16,0.85,6.647,6.222,6.149,K2,V,-11386.5,27.9486,0.331,-4.625,9.248389999999999,0.300585,1.2284,6.96564,3.00434,5.76005,,,,,0.0,1.0,0.0,0.010742,5109.05,4.36564,0.08,3.24401,0.820852,0.0328088,0.833791,0.028467700000000002,5.90195,0.0,0.0,0.0,hipparcos, ,"S=0.34, Texp=120",,0.00115459,0.0,0.0,0.0,,-1.0,11069.1,-11909.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
189,72,55.0,8097.8799439999275,17.464958225376904,2019-03-17 ,51866,1997-01-13 ,2013-10-23,rj183.478,51866,0.0,51866.0,41500.0,257.1,0.0,33852.0, ,7.0273856947157105,48.37867222256131,25.54110724592679,101.28099941694971,7.0,1.0,38.5885,48.0,22.0,43.22,2000.0,0.048960000000000004,0.5464600000000001,-0.43093000000000004,8.0,0.99,6.232,5.75,5.626,K3,V,-21102.0,34.341,0.316,-4.805,9.4039,0.32914499999999997,1.40467,6.2475,2.83112,3.5,,,,,0.0,1.0,0.0,0.127687,4906.33,4.58913,0.06,0.54,0.8022819999999999,0.0219321,0.74023,0.74023,6.44921,0.0,0.2864,0.2864,Hipparcos,SK,GL257.1,,0.22653,0.0,0.0,0.0,,-1.0,10461.9,-21624.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
190,109,95.0,8013.980990000069,17.467697225511074,2019-03-17 ,52711,1997-04-07 ,2005-11-22,rj13.2219,52711,2643.0,52711.0,79009.0,0.0,0.0,34017.0, ,7.058460750050014,29.33708083338207,6.660303978862943,103.89286448712771,7.0,3.0,30.4587,29.0,20.0,13.491,2000.0,0.05237000000000001,0.15572,-0.82799,5.93,0.6,4.884,4.612,4.538,G4,V,25128.9,18.6018,0.158,-4.987,9.67297,0.0721696,0.263726,5.03418,4.00628,3.95,,,,,0.0,1.0,0.0,-0.122651,5834.67,4.341,0.06,0.54,0.991979,0.020943,1.11904,1.11904,4.52541,0.0,1.3090899999999999,1.3090899999999999,Hipparcos,SK,"Lick, DM sig=80",,0.310384,0.0,0.0,0.0,list1 T4,-1.0,10545.8,24604.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
191,27,12.0,7548.195937000215,190.16281922534108,2018-09-25 ,53665,1998-01-25 ,2011-11-12,rj137.135,53665,0.0,53665.0,134179.0,0.0,0.0,34239.0, ,7.097991694344414,-1.0204655554559492,-23.43668160489253,107.9962619978616,7.0,5.0,52.7701,-1.0,1.0,13.676,2000.0,0.015590000000000001,0.026869999999999998,-0.18605,7.27,0.47,6.293,6.065,5.982,F8,,-14181.4,6.7577,0.148,-5.029,9.705630000000001,0.0722514,0.21223499999999998,15.8326,6.9912399999999995,4.4,,,,,0.0,1.0,0.0,0.17005699999999999,6225.09,4.050330000000001,0.08,8.575619999999999,1.51129,0.233381,1.73718,0.113284,3.2342299999999997,0.0,0.0,0.0,Hipparcos,,Texp=120,,0.0519056,0.0,0.0,0.0,,-1.0,10838.9,-14703.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
192,25,9.0,7968.108328000177,190.1187852253206,2018-09-25 ,56274,1996-12-01 ,2014-02-20,rj187.165,56274,0.0,56274.0,152626.0,0.0,0.0,35139.0, ,7.264109916687013,-13.04948055585225,-35.004291915161616,112.73372542320111,7.0,15.0,50.7957,-13.0,2.0,58.13,2000.0,0.030139999999999997,-0.5104,0.17734,7.79,0.57,6.592,6.27,6.203,G5,V,67185.0,14.0446,0.165,-4.932,9.48894,0.09954980000000001,0.314907,4.64594,3.87891,4.085,,,,,0.0,1.0,0.0,-0.548395,5680.95,4.47461,0.08,1.68003,0.8229790000000001,0.0362424,0.908546,0.0317697,5.18572,0.0,0.0,0.0,Hipparcos,SK,HARPS,,0.22182600000000002,0.0,0.0,0.0,,-1.0,10419.0,66663.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
193,24,12.0,7558.223721999675,180.1325462255627,2018-10-05 ,56303,1998-01-25 ,2014-02-20,rj187.171,56303,0.0,56303.0,115185.0,0.0,0.0,35209.0, ,7.276785638597278,1.8787680551740857,-20.21108870952621,110.45123034704929,7.0,16.0,36.4283,1.0,52.0,43.565,2000.0,0.024319999999999998,0.06005,-0.11567999999999999,7.35,0.58,6.203,5.955,5.902,G0,,8671.71,17.8488,0.165,-4.936,9.73275,0.0628507,0.295825,4.33964,3.68435,4.04,,,,,0.0,1.0,0.0,0.129333,5894.99,4.23988,0.08,2.39624,1.1465299999999998,0.0650408,1.2195,0.050896,4.27982,0.0,0.0,0.0,Hipparcos,,,,0.015996,0.0,0.0,0.0,list1 T11,-1.0,10838.9,8150.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
194,41,28.0,7579.099088000134,191.12804822530597,2018-09-24 ,gl273,1997-12-24 ,2009-12-31,rj82.219,gl273,0.0,0.0,0.0,273.0,0.0,36208.0, ,7.456805305480957,5.22578527768453,-16.50484995743608,112.7427258923441,7.0,27.0,24.4991,5.0,13.0,32.827,2000.0,0.26326,0.57126,-3.69425,9.89,1.53,5.714,5.219,4.857,M3.5,,18219.4,67.073,0.72,-5.245,10.0537,1.76995,3.711,6.89348,4.67163,3.9,,,,,0.0,1.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9919,0.0,0.0,0.0,Keck,log(Lx) < 27.6,"Luyten's star, Keck dec coords differ from Hip' HARPS",,1.21553,0.0,0.0,0.0,,-1.0,10807.0,,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
195,25,6.0,7547.257588000037,191.0959022254683,2018-09-24 ,58781,1998-01-25 ,2014-02-20,rj187.176,58781,0.0,58781.0,96918.0,0.0,0.0,36249.0, ,7.464105861451892,19.044795277913412,-2.8280309251820914,110.7288267330448,7.0,27.0,50.7811,19.0,2.0,41.263,2000.0,0.03387,0.11717999999999999,-0.06929,7.252,0.69,5.948,5.647,5.541,G5,,5535.01,32.0347,0.168,-4.962,9.78945,0.0643209,0.282951,4.329,3.45574,3.545,,,,,0.0,1.0,0.0,0.09827000000000001,5603.84,4.45482,0.08,1.4676799999999999,0.9895889999999999,0.0427766,1.03888,0.0344988,4.90108,0.0,0.0,0.0,Hipparcos,,,,0.0125299,0.0,0.0,0.0,,-1.0,10838.9,5013.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
196,35,25.0,7218.148188999854,188.11118022538722,2018-09-27 ,60491,1998-12-23 ,2019-02-18,rj319.91,60491,0.0,60491.0,0.0,0.0,0.0,36827.0, ,7.573934916920132,-6.896677778032091,-28.165263128011826,116.80775247967529,7.0,34.0,26.1657,-6.0,53.0,48.04,2000.0,0.04032,-0.08367999999999999,-0.04315,8.16,0.860001,6.554,6.141,6.019,K2,V,-9144.99,9.411769999999999,0.542,-4.387,8.46071,0.652392,2.5444,15.7385,4.60605,13.869,,,,,0.0,1.0,0.0,-0.16741,5091.09,4.63428,0.08,4.3299,0.786201,0.031958299999999995,0.739332,0.0254019,6.1876,0.0,0.0,0.0,hipparcos, ,"whopping H&K, Texp=120",,0.00503452,0.0,0.0,0.0,,-1.0,11171.0,-9667.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
197,41,30.0,8113.760826999787,44.459075225517154,2019-02-18 ,61606,1996-12-01 ,2019-02-18,rj319.88,61606,0.0,61606.0,0.0,0.0,0.0,37349.0, ,7.666480055914985,-3.59750722249349,-24.66901311336525,117.6518358351661,7.0,39.0,59.3282,-3.0,35.0,51.026,2000.0,0.07044,0.06966,-0.27795,7.2,0.95,5.493,5.062,4.884,K2,V,-17687.9,14.118,0.503,-4.534,8.81592,0.81921,3.20376,5.56363,2.92504,9.52546,,,,,0.0,1.0,0.0,0.070909,4963.76,4.71201,0.08,2.49041,0.8068310000000001,0.031117099999999998,0.7176170000000001,0.0139166,6.4391,0.0,0.0,0.0,hipparcos, ,"strong H&K, Texp=60, DF thesis",,0.026693500000000002,0.0,0.0,0.0,,-1.0,10419.0,-18210.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
198,30,11.0,8149.727615999989,8.487321225460619,2019-03-26 ,63754,1996-12-01 ,2014-02-20,rj187.164,63754,0.0,63754.0,174617.0,0.0,0.0,38216.0, ,7.829239806069268,-20.20762916670905,-40.40744410429451,124.6043277583074,7.0,49.0,45.2633,-20.0,12.0,27.465,2000.0,0.01936,-0.03511,-0.12935,6.548,0.545,5.485,5.248,5.133,G0,V,45495.3,17.0983,0.138,-5.132,9.897039999999999,0.057937800000000005,0.312129,7.06485,4.30065,4.1466,,,,,0.0,1.0,0.0,0.21698699999999999,6096.07,4.07035,0.08,5.68615,1.4957200000000002,0.163359,2.07766,0.0861741,2.98253,0.0,0.0,0.0,Hipparcos,SK,"Texp=60, Mv<3",,0.0212489,0.0,0.0,0.0,,-1.0,10419.0,44973.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
199,64,45.0,8066.978521000128,48.31092922529206,2019-02-14 ,65277,1997-01-13 ,2005-02-26,rj06.1073,65277,0.0,65277.0,135302.0,293.1,0.0,38931.0, ,7.966051694022285,-0.8144174999660916,-21.053839997666238,121.8329282412896,7.0,57.0,57.7861,0.0,-48.0,51.903,2000.0,0.057260000000000005,-0.15642999999999999,0.003,8.12,1.02,6.193,5.634,5.511,K5,V,-3895.0,42.8656,0.236,-4.984,9.53742,0.223689,1.04074,6.613630000000001,3.3409199999999997,3.5,,,,,0.0,1.0,0.0,-0.152791,4727.33,4.64234,0.06,0.54,0.705379,0.016965200000000003,0.688211,0.688211,6.909260000000001,0.0,0.213363,0.213363,Hipparcos,SK,Brightest in triple system HARPS,,0.00979003,0.0,0.0,0.0,,-1.0,10462.0,-4417.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
200,56,29.0,7925.23534299992,190.09319322556257,2018-09-25 ,65430,1997-01-13 ,2008-12-06,rj63.479,65430,0.0,65430.0,79846.0,0.0,0.0,39064.0, ,7.9927594725290945,20.84388722207811,0.2389037007271261,117.75849568326309,7.0,59.0,33.9341,20.0,50.0,37.994,2000.0,0.043210000000000005,0.18045999999999998,-0.54437,7.7,0.83,6.118,5.74,5.639,K0,V,-28694.4,42.9813,0.157,-5.061,9.78618,0.104262,0.422048,707.556,2.94464,3.5,,,,,0.0,1.0,0.0,-0.133412,5159.33,4.52485,0.06,0.21531799999999998,0.80847,0.0205329,0.827895,0.827895,5.87792,0.0,0.438062,0.438062,Hipparcos,SK,"P~9yr K~1500, Once per year!",,0.174309,0.0,0.0,0.0,,-1.0,10461.9,-28709.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
201,65,49.0,8109.8887239997275,48.303203225601465,2019-02-14 ,65583,1996-12-01 ,2005-02-26,rj06.1098,65583,0.0,65583.0,79856.0,295.0,0.0,39157.0, ,8.008924722671509,29.21235583305359,8.482607794094152,116.29670734489679,8.0,0.0,32.129,29.0,12.0,44.481,2000.0,0.05952,-0.17114000000000001,-1.16422,6.94,0.77,5.538,5.169,5.094,G8,V,15354.1,37.3461,0.167,-4.995,9.69398,0.1219,0.430428,7.16051,3.62926,3.5,,,,,0.0,1.0,0.0,-0.688121,5278.63,4.75796,0.08,0.0,0.757933,0.031077800000000003,0.784181,0.0146571,5.8133099999999995,0.0,0.0,0.0,Hipparcos,SK,"Elodie, DM sig=270",,0.532755,0.0,0.0,0.0,list1 T4,-1.0,10419.0,14832.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
202,67,44.0,6685.7122030002065,8.485037225298584,2019-03-26 ,66428,2000-12-04 ,2005-02-26,rj06.1076,66428,0.0,66428.0,135426.0,0.0,0.0,39417.0,,8.057962555355498,-1.162708888583713,-21.09863039207265,123.35588552318409,8.0,3.0,28.6652,-1.0,9.0,45.752,2000.0,0.01817,-0.06885,-0.2077,8.25,0.715,7.044,6.768,6.66,G5,,44140.0,36.5648,0.145,-5.104,9.83212,0.057183300000000006,0.27403,21.5692,3.36785,3.5,,,,,0.0,1.0,0.0,0.271338,5701.33,4.3794,0.06,0.45420699999999997,1.07956,0.0208793,1.16234,1.16234,4.5467699999999995,0.0,1.2876100000000001,1.2876100000000001,Hipparcos,,"Fe=+.20, 3.0396 d periodicity??",,0.060343600000000004,0.0,0.0,0.0,,-1.0,11883.0,44140.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
203,30,10.0,8029.918002000079,85.35637922538444,2019-01-08 ,67458,1997-01-13 ,2014-02-20,rj187.172,67458,0.0,67458.0,175200.0,296.1,0.0,39710.0, ,8.116811777783765,-29.402936666541628,-48.16851273431954,133.42509360625922,8.0,7.0,0.5224,-29.0,24.0,10.572,2000.0,0.039080000000000004,0.3396,-0.35469,6.81,0.6,5.695,5.373,5.32,G4,IV,-15163.9,18.7425,0.169,-4.922,9.60802,0.08351239999999999,0.196779,5.78865,3.83063,3.95,,,,,0.0,1.0,0.0,-0.189192,5837.95,4.4534199999999995,0.08,2.74225,0.968827,0.0458965,1.0051,0.0232965,4.769769999999999,0.0,0.0,0.0,Hipparcos,SK,HARPS,,0.141299,0.0,0.0,0.0,,-1.0,10462.0,-15686.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
