,name,teff_c,teff_err_c,fe_c,fe_err_c,logg_c,logg_err_c,radius_c,radius_err_c,mass_c,mass_err_c,star,mv,bvcolor,parallax
26,108874,5569.952920805002,90.898656915175,0.2209952943145,0.06082325966562501,4.3587938552650005,0.031663936955325,1.091098441305,0.025508224947225,0.9955778331905,0.045720819312800004,108874,4.580276459467259,0.71,0.016773
27,109358,5845.96847972,85.77606530154999,-0.199093950632,0.05931366839015,4.300084552475,0.028684885408875,1.11042314602,0.025707724274375,0.9035288991385,0.038303369214975,109358,4.6461125520552695,0.59,0.11849
28,11020,5296.33396065,60.182324421400004,-0.154693113321,0.053014725868550015,4.497018807780001,0.0152543013552,0.82852209963,0.013987878509649998,0.792564180359,0.0182695835324,11020,6.03725671068969,0.8,0.022627
29,110537,5694.61907753,92.37312891559999,0.105496030502,0.0597184251792,4.26618955681,0.030580097212450003,1.21360389859,0.028876948200599998,0.99568099151,0.044099893283400006,110537,4.4632020519373095,0.599999,0.0221511
30,110897,5898.37985919,62.930481027525,-0.4601748404185,0.058814925170375,4.325422118435,0.021441598267625,1.029675428955,0.02131768296555,0.8234029272894999,0.021178144294900003,110897,4.7497511654944296,0.55,0.0569309
31,111031,5736.57182252,91.79917843342501,0.272374131646,0.060384123626475,4.28133165161,0.028968766321824997,1.25258549599,0.030465049796925006,1.098970790505,0.045465229137050006,111031,4.44870708334683,0.7,0.0320167
32,111395,5615.06148739,72.22301788365,0.119364877698,0.0583779395786,4.48561175606,0.02335365290595,0.95022096115,0.0191595131868,1.00462628736,0.0370410011496,111395,5.11573395054013,0.703,0.0584809
33,111484a,6196.29101653,81.03916701060001,0.08369854291680001,0.058573215477449994,4.34994421799,0.0246968593901,1.20459902413,0.0243788487483,1.1929557401000002,0.040145211360750006,111484a,4.45327674511015,0.7,0.0114487
34,111484b,6179.89901799,68.7705461539,0.117812753768,0.060938164903999996,4.35719646427,0.02090418864605,1.20099305344,0.02590290545715,1.20209126961,0.036232408736349996,111484b,4.553276745110151,0.700001,0.0114495
35,111515,5563.89626898,53.090027139750006,-0.474203186389,0.0576439834394,4.49353600905,0.0158460088786,0.8158814275599999,0.011571691975665002,0.762416556799,0.01778137106295,111515,5.49427483764331,0.759999,0.0308397
36,112257,5666.35520439,73.12656744425001,-0.0110036264965,0.05838346861695,4.26547377827,0.02549269679975,1.17248061649,0.0271659199321,0.925936299858,0.03201198073235,112257,4.6865312553409915,0.65,0.023174
37,112914,4876.47322285,70.04873414720001,-0.253690070536,0.055782377296,4.61852183416,0.017697217829499998,0.6836891901890001,0.0124429490301,0.709496677989,0.024535528028450004,112914,6.68290265042943,0.94,0.0430816
38,114174,5694.12140047,90.2662000011,0.0609591316624,0.0600176472158,4.32041217946,0.031008724415599997,1.12463687171,0.026543407648200002,0.968485886216,0.043831070316500007,114174,4.70291438407184,0.67,0.0379141
39,114613,5633.52615661,96.0017282188,0.177902261213,0.06171921577340001,3.88226189498,0.018611214761100003,2.11366480716,0.052587531752000004,1.24674794219,0.0278548252568,114613,3.29343362142062,0.693,0.049273800000000006
40,114729,5755.823723165,98.645194485125,-0.2720013823505,0.06231188208575,3.98005081918,0.023137885057599995,1.65059364257,0.0394590137359,0.955311162279,0.029028353312200002,114729,3.969551201913721,0.62,0.0264217
41,114762,6004.55110352,64.26227554695,-0.602998955502,0.0577579962431,4.15517546068,0.02291535230245,1.25683843974,0.030778248101050006,0.826591126879,0.018252998092900003,114762,4.25908461806624,0.525,0.0248556
42,114783,5126.73978456,68.29689596915,0.150967213171,0.0580879496899,4.52559886542,0.0271870039468,0.840621854766,0.01657380318045,0.866924837894,0.0358288689888,114783,6.018763480695782,0.909999,0.0474482
43,114946,5047.86147687,60.040489042299996,-0.226227062461,0.060425437677,3.30267026044,0.0431837542272,4.4661149828,0.108205633002,1.46688289055,0.1249908430575,114946,2.39566025217436,0.87,0.0267289
44,115404a,4994.39427994,68.26267951380001,-0.112550692874,0.055591463658999994,4.59097980019,0.02087089618025,0.740232302604,0.01334083820195,0.78083356868,0.029048884042,115404a,6.26865726157853,0.94,0.0910325
45,115589,5282.56472757,73.47304068554999,0.246580907419,0.05853424118655001,4.460642496509999,0.02940314864055,0.932490637025,0.01979104647875,0.919212021805,0.039259258356499994,115589,5.677559066817241,0.9,0.0156159
46,115617,5585.56826917,78.87941148127499,0.02750975839685,0.05998304983937501,4.3687747392250005,0.028304351726525,1.0325098293200001,0.023197817726125,0.9140720230455001,0.036797910289224994,115617,5.07762318558106,0.72,0.11689
47,116321,6380.08907651,98.51327707600001,0.2898556866,0.060318791266299986,3.95301842405,0.020673472432900002,2.22938325838,0.050394640581,1.63889654016,0.03451459028275,116321,2.86785221798639,0.531,0.0093709
