,Unnamed: 0,Unnamed: 0.1,P,e,M0,w,K,v0,dv0_1,wmod,M,a
241,241,241,21614.33841629132,0.5733110169707467,1.8824659400835675,-2.8093774284088355,30.534412690481297,43.94607167214609,-5.050896058557918,0.3322152251809576,3.7675948709534377,15.917936994464931
242,242,242,16929.060444752642,0.5663400658509201,2.468660696039266,0.6081602799640806,32.323817252823986,43.49409165654153,-6.671922818350932,0.6081602799640806,3.530096818709796,13.214464664438859
243,243,243,11485.124880647143,0.4188949449098517,-2.5987391900196064,-2.4691022328547345,27.718937322238197,33.765125079667236,-5.429243283002008,0.6724904207350586,2.9942908398000396,10.313007606375209
244,244,244,16054.44399432479,0.4640346754504449,2.4818384681217642,-2.960396658874525,27.615113709709238,37.64208326279745,-4.6896738758814385,0.18119599471526807,3.151153792848336,12.688111920402747
245,245,245,22073.147913850986,0.5599267820464772,1.8360365149802016,-2.889178956815294,30.338949058596114,43.91260414243022,-3.6765300077517375,0.2524136967744992,3.653947481309572,15.80395304767565
246,246,246,12674.698797324208,0.45763073052348596,-3.0400562973205374,-2.6933801033266414,27.849209867393583,35.57503346664731,-5.523852447227826,0.44821255026315177,3.154475467370771,11.211153854756512
247,247,247,21317.990784089197,0.5776148894274394,1.8971123698108487,-2.865882222011084,30.591198818556503,44.06457287044262,-4.838528248456462,0.2757104315787089,3.3623835017789436,14.947931837841823
248,248,248,26825.107204488268,0.6294319832546938,1.4494455648067648,0.0005264294051730012,28.701428478268408,43.317798853079395,-5.562543717052036,0.0005264294051730012,3.192448087826465,17.288800179019027
249,249,249,19806.707875713382,0.5780866514533918,2.093743296074128,-2.6099045243412595,32.366662112816314,44.818221622596376,-6.257562518711951,0.5316881292485336,3.5658571674292885,14.428149476663883
250,250,250,9435.735108805002,0.4144921658652755,-1.7458528413302823,-2.2484717219557293,26.93943471576301,30.880610985309833,-6.047830636349902,0.8931209316340643,2.5235966284416067,8.695214185919214
251,251,251,15891.227233454869,0.5012173890374222,2.549975325892881,0.3126775127137158,28.452273344671998,38.60650780740542,-4.561689861426104,0.3126775127137158,2.976305476413451,12.228699134298205
252,252,252,17421.634744920968,0.5910776401053757,2.5347926621332846,-1.994485287153661,43.89858254620612,51.13490743419068,-6.5019029371828845,1.1471073664361322,4.49821010170641,13.125504712084995
253,253,253,17038.461014127195,0.5391726194919726,2.4442907491439003,0.4987603769431339,30.243051866978945,41.59614644747922,-5.817697832124254,0.4987603769431339,3.2403090370275374,12.989702017881973
254,254,254,13357.867235206606,0.4441879117382839,3.0538025234382733,-2.8250855998260134,26.763076900711138,35.372011732631016,-5.047953554204175,0.3165070537637797,2.927903560087667,11.268107954979179
255,255,255,14887.593312613077,0.4759523072718721,2.7320325715807243,-2.848987137412599,27.6305749030224,37.11511769860135,-4.246464445846615,0.2926055161771943,3.119974257420277,12.198094874984033
256,256,256,20252.947817930853,0.5859719267905462,1.953212417647309,0.10296873874997292,28.170877168917777,40.7771276341452,-4.4305748716982505,0.10296873874997292,3.1424715004724186,14.731883904481752
257,257,257,27230.43098164831,0.6116757188844346,1.492818969508238,0.28502031026188623,31.77947641078096,47.41592112780512,-4.712819099358738,0.28502031026188623,3.8659751198097614,18.054079972354636
258,258,258,16278.661077633973,0.5296878820001061,2.484594862724665,0.30007881584042595,28.030217660553564,38.71660362757275,-5.6994054560350405,0.30007881584042595,2.9390761113164103,12.515963024640016
259,259,259,11469.690958212266,0.4697680014310508,-2.529786250333688,0.9120153846269776,30.217612920961603,35.7244773659126,-5.906776087508442,0.9120153846269776,3.0981435472659204,10.183049793475664
260,260,260,51522.57529375588,0.7648857323122404,0.8658109249133785,0.9943232516592148,59.01331074949884,80.46057100381168,-5.732158255284983,0.9943232516592148,6.633141087131271,26.454192701812502
261,261,261,12053.362913711673,0.4464902356548463,-2.809637471295601,0.5900725495052406,27.5287963841991,34.81288836677827,-5.906599722327843,0.5900725495052406,2.8113483564070636,10.348267249502873
262,262,262,24910.55750603304,0.5720116628455321,1.6462032684564072,0.3459121050199987,32.609442552327984,47.57421463338671,-4.7383567494328265,0.3459121050199987,4.211990811135981,17.474381682547207
263,263,263,19027.687278980782,0.5463610998019726,2.125236390370911,0.29558195892610106,29.43635453092688,41.45074821503333,-5.4193165816305875,0.29558195892610106,3.352447948452821,14.191774732118674
264,264,264,17855.83527443871,0.5265649563391108,2.2297120950841194,0.15653293715429495,27.6554427860458,38.76161151038396,-5.461057903768522,0.15653293715429495,3.0497913644039545,13.427678002648529
265,265,265,51638.12391390505,0.7372757838123571,0.7858861675182869,0.28495239623797275,35.25067868163973,56.82197595966323,-5.378535638675257,0.28495239623797275,4.309195454678154,26.96915648935755
266,266,266,39644.77294630137,0.7025261662715907,1.0454118537567174,0.4711338595668715,37.55925510692665,57.93541001480421,-6.310501872885768,0.4711338595668715,4.617040614759414,23.088232463490254
267,267,267,14428.578364577888,0.4651256106588325,2.8932740589121093,0.5218874777796887,29.194393813732358,37.85749505172273,-4.6924108679937895,0.5218874777796887,3.4474258204641033,12.24018093546378
268,268,268,14927.566020339767,0.4972991698505642,2.8033485966732847,-2.5354258052329426,30.712083100351915,39.82520194199448,-6.313025926453595,0.6061668483568505,3.4108205077333404,12.196205901369206
269,269,269,14899.90524193514,0.4720089880302546,2.8251423973186327,-2.5733877791172137,30.225502857397885,39.382598616461024,-4.933949708209559,0.568204874472579,3.2296793960354706,11.85660748407216
270,270,270,13725.080816145524,0.5053186861908195,3.072938382289472,0.6988146258755394,30.747681693688346,38.97546082696113,-6.244799027286828,0.6988146258755394,3.2949095797360504,11.518462854933848
271,271,271,21225.222169810382,0.5745537194046622,1.8891931842458791,-2.9327108115760807,29.688411866982307,42.58254974725276,-4.9104515947997625,0.2088818420137124,3.413896521326581,15.23587008100346
272,272,272,16010.612707468894,0.5015384970294805,2.578548145727286,-2.6965970373601897,29.907315188258554,40.30620694159408,-4.982898626041004,0.4449956162296034,3.174735629091905,12.366221466950606
273,273,273,19323.914288488682,0.5676460041596799,2.126109315743803,-2.747707842088232,30.49529228888077,43.16525384073248,-5.276490918543544,0.3938848115015614,3.566046209461938,14.617152010651493
274,274,274,11347.064099672984,0.3901495412247824,-2.5460853151940968,-2.4715864619079984,27.50263936657145,32.88134688951478,-4.633457813106385,0.6700061916817948,2.8323787460961114,9.939602344592625
275,275,275,25764.987584860875,0.5884949433626647,1.6096991446899145,-2.72726478431936,33.83038541344066,48.888716281025715,-5.103116420399101,0.4143278692704331,3.522591427828179,16.071720756168
276,276,276,19550.1519323123,0.5590606278655498,2.184581557917916,0.6973692897682566,35.501738200884624,47.471702304194864,-4.7019611117241285,0.6973692897682566,4.079051567177743,14.522098733399254
277,277,277,13068.402382157745,0.4184616664624536,-2.981044980275344,0.7002856397672041,29.005038720796538,35.903174299675506,-3.7204088805880144,0.7002856397672041,3.0282068640001416,10.813799288797368
278,278,278,14183.855772539131,0.4462418668352097,2.9075606761933632,-2.720478362625787,27.9844395986092,36.35059264444122,-4.978924744192006,0.4211142909640061,2.902878037567048,11.3128747086162
279,279,279,36881.840554729286,0.7044583242109981,1.1324477671326492,-2.637728695193566,37.05576426669112,56.515333377113,-5.294173110018882,0.5038639583962272,4.791233413559111,22.869716903252503
280,280,280,11961.152064941232,0.4795195505105413,-2.72009617913272,-2.353708757296385,29.25333108089452,36.20366695698241,-5.599824061013432,0.7878838962934083,2.7820333798516814,10.045203212098295
281,281,281,18190.438370040327,0.5284524175655638,2.1860791058472717,-2.9461226663179074,28.53538805743249,40.03290784182065,-6.558794795982817,0.1954699872718857,2.9965830009309924,13.23452881052355
282,282,282,9362.154164801286,0.4101632649653864,-1.7092782146913947,0.8872826146533201,26.73912768991549,30.259293576178354,-5.269474727561136,0.8872826146533201,2.460936239568389,8.575790286883159
283,283,283,39111.18975598543,0.7155500845900375,1.0882951254884334,0.6495590673707445,41.17386670425281,61.38858727031974,-4.346216548070369,0.6495590673707445,5.110857962395056,23.259174017507604
284,284,284,14030.6267012997,0.4775679790435559,2.95340742759356,-2.6309899335186024,29.350766749233113,37.902342750624406,-5.452723340125357,0.5106027200711907,3.18440698166676,11.613383743201494
285,285,285,15303.360568380656,0.5173585815951086,2.723033596312731,-2.6002926731359306,29.58598563611847,39.486800590247796,-5.207204901338455,0.5412999804538625,3.135832543794725,12.146708539845402
286,286,286,12210.603403375331,0.4398576514038526,-2.837706561603065,-2.5199081951439704,27.94233092772275,35.08692113083795,-4.933080728152838,0.6216844584458228,2.860390100295453,10.408913194637918
287,287,287,13221.875234441253,0.4270046925803364,3.0795887576632146,-2.800340678133123,27.06453178180769,34.947391265194554,-5.148571765180933,0.3412519754566703,2.8977341901768066,11.039297119874604
288,288,288,23519.955007839482,0.5856402413570808,1.8047786720245176,0.6087766650841435,35.98209079879192,50.31849611422707,-4.672631707101927,0.6087766650841435,4.227222195308839,16.289847721377534
289,289,289,19578.7925258792,0.5353166074829167,2.054246546013095,0.21868286272303594,28.77962919629655,40.650033564125906,-4.687898899595616,0.21868286272303594,3.350776723117221,14.494202464293737
290,290,290,10409.409374302564,0.4278028721901181,-2.1845318238072813,0.8396415399827073,27.90883834846301,32.41447522032965,-5.317904724526978,0.8396415399827073,2.8057832738364654,9.493486610648535
291,291,291,11467.371545083977,0.4319138205500727,-2.67966591317819,-2.66942403007098,26.668050383545552,33.374499915679,-4.822114097742453,0.4721686235188138,2.864501855365021,10.310698427274101
292,292,292,19135.26438773944,0.5404216394432609,2.2300560984678395,-2.465053801539878,34.56397543532526,46.17988267705226,-4.94082016168368,0.676538852049914,4.237811636680992,14.73283811849499
293,293,293,27871.154665857342,0.653469187927594,1.5261818822608122,-2.4760616628614738,37.786787075212644,54.25788258805756,-5.1994488254449,0.6655309907283193,4.57863618687975,18.635930119083895
294,294,294,31362.671998961905,0.6843393857811383,1.3140089156514918,-2.6991815919371844,34.770992158036265,52.66310285086057,-6.038587661667166,0.4424110616526091,4.117399268578754,19.911637446156746
295,295,295,12542.968923763943,0.4407621035488585,-2.8145633356020565,-2.2794292673602845,30.100413976666044,36.028314944825674,-4.36666155676038,0.8621633862295095,2.959473118569816,10.34150912192421
296,296,296,20320.84779540739,0.5324786369454388,1.9648243081593275,-2.9657745477958253,28.70059111809515,40.9984069391666,-4.941414601119553,0.17581810579396784,3.3983110529674745,14.875380403290194
297,297,297,15409.156246928203,0.4872475265916544,2.687125069654324,0.4737885019670145,29.70195334962316,39.37993957779818,-5.093065312885977,0.4737885019670145,3.339527347296976,12.427296757395867
298,298,298,15242.540214935545,0.4989987070887361,2.7160993421345894,0.4383857480827555,28.294893868482838,38.15684986356216,-5.507825049909381,0.4383857480827555,3.03424611210068,12.117136890005304
299,299,299,23336.619205011295,0.6152944092368736,1.8225553023470047,-2.4599376720330617,37.61198073841804,52.47422954440069,-6.443253298020928,0.6816549815567314,4.199042658360106,16.039689690739138
300,300,300,31520.099581038405,0.6270060797042952,1.3715119408675225,-2.46398428093349,42.414363321752454,60.2011239277839,-4.531744294834871,0.6776083726563025,4.99208720322218,19.25376478728864
301,301,301,16059.660787534705,0.471028103443299,2.5797851706734916,0.34914797461800795,28.283619674891444,38.75931827342246,-3.8619600441200688,0.34914797461800795,3.386101056706067,13.025585478202732
302,302,302,30177.11698970388,0.6323628833160734,1.3664188171060865,0.37566923477482295,33.886899663943424,50.71656292900892,-4.601402616895922,0.37566923477482295,4.208032542440292,19.40499264178448
303,303,303,56680.42657805602,0.7568604621062622,0.7040036605594809,-2.9421340654453285,34.511638420124875,56.739485398381795,-5.760961636467906,0.19945858814446416,4.084662288761643,28.266603586374142
304,304,304,11032.329295323632,0.4404366385117977,-2.4157112184568152,0.7674160718373321,28.37382494962995,33.99024028650534,-4.6469240392352384,0.7674160718373321,2.6049845825960376,9.371333318032905
305,305,305,29843.626181369433,0.6347057443641976,1.38857547821513,0.4402689375279381,35.55981466127237,52.70301553148682,-5.151480717207515,0.4402689375279381,4.406288182379459,19.300648013711392
306,306,306,40755.229449194914,0.7109737545993858,0.9638140877144004,0.07363445955444181,30.79958629558916,49.2899225989589,-5.118143007666006,0.07363445955444181,3.9272516553679706,23.984376693742448
307,307,307,11123.031486390513,0.418970260791642,-2.513265444570928,-2.558753978720603,26.35729128971321,32.863001611200794,-5.546459163176104,0.5828386748691899,2.8241818572557924,10.108218219428394
308,308,308,11736.951375416347,0.42836179905800137,-2.7029690810564206,-2.534067828110876,26.94779557318003,33.481061257970154,-5.121585925210074,0.6075248254789178,2.628760484312699,9.931427354268948
309,309,309,13187.98474038177,0.5068805560312551,3.1139865289046478,-2.6351911543357254,28.925839715003253,37.11586401765256,-6.535162577310006,0.5064014992540677,3.0787899564606542,11.25870707781302
310,310,310,13888.709354230947,0.4682740185796825,3.0070116301758527,0.5344569043665528,28.91693897083795,37.42309493708625,-4.344518688063223,0.5344569043665528,3.011135104168985,11.287718131503846
311,311,311,24738.538085193843,0.6027534369132825,1.6232292725409223,0.19158941265089705,29.680155037244052,44.531603385594615,-5.426465417608753,0.19158941265089705,3.5453226518671928,16.978921400803994
312,312,312,14324.929819069053,0.47163529268358095,2.889747463322534,0.5083533316825379,28.784783137046556,37.316161243303405,-6.116432344804548,0.5083533316825379,3.3081150744773207,12.055398591207657
313,313,313,15582.87270931556,0.4478332037621259,2.672114914480254,0.4297989389177673,28.65214190178439,38.209767881779825,-4.6235405404936305,0.4297989389177673,3.225468166628617,12.358176349346271
314,314,314,16270.203096656003,0.49215943701218895,2.5822874253069465,-2.589637434900065,31.37152361448289,41.666398228338906,-5.350555286990259,0.5519552186897276,3.4234362355042736,12.600394633948458
315,315,315,14933.698470866111,0.4949399705679283,2.778004000932074,-2.649136056966489,29.04109177958804,38.846628580191215,-5.395623688403788,0.4924565966233043,3.1492053577490458,12.04470090724438
316,316,316,11175.091675515127,0.4322084859299213,-2.557349390787196,-2.539935000665144,27.391016445122577,33.44443742028479,-6.165085963420979,0.6016576529246489,2.9741143916427464,10.234379582691552
317,317,317,10675.243398041835,0.43232796251896655,-2.248654442128741,-2.2438620816934725,27.959784084649872,32.517768826925014,-5.610921024465389,0.8977305718963207,2.7199348208795096,9.468392218686619
318,318,318,22096.01683400601,0.579382272914641,1.8263157800311203,0.2491942742148772,30.211016037371106,43.70553989229971,-4.878384144469161,0.2491942742148772,3.3599610925702943,15.319964007504614
319,319,319,10941.154205755423,0.4650624223147826,-2.272123291705043,-2.071490938212025,29.800740695249623,33.551708985345456,-4.710137367053903,1.0701017153777679,2.654444445210632,9.257102014780644
320,320,320,14189.03183438124,0.5392145221680886,2.996950411372244,0.7991225341599129,32.51143030134745,41.10735626756647,-6.411694673453957,0.7991225341599129,3.1873476238653735,11.339230243528148
321,321,321,36572.88169848641,0.7146263773818591,1.2025527142655497,-2.2000028164713856,50.358922659655036,68.49144848344383,-6.260367132633741,0.941589837118407,6.183419806800072,22.3547546517492
322,322,322,31739.825116531763,0.6779665825597884,1.3165457491219297,0.5377813743532598,36.867802413828095,54.81791177262309,-5.1078171527568,0.5377813743532598,4.173878592337284,19.506865140342647
323,323,323,12513.77991745876,0.4536620584253602,-2.872535766801812,0.737172749248264,29.312055847651475,36.371216863815015,-4.7231302735139815,0.737172749248264,2.8695198324633266,10.344381428861897
324,324,324,17190.214463892367,0.5135638375448058,2.4469237344681423,-2.5762704256391324,32.054030149953554,42.62956420676081,-5.31181640528119,0.5653222279506607,3.4216812690391483,12.902457947646196
325,325,325,18902.894624388373,0.5117327758942448,2.203143958265251,0.4540463641508299,31.069848452960272,42.8901499183719,-4.872507866624003,0.4540463641508299,3.287986416380715,13.462832560653862
326,326,326,20413.90217497176,0.5668624736282518,1.9396157592203265,-3.0549608540642934,28.031113761301132,40.70490000419278,-4.7357348594241735,0.08663179952549971,3.343485396980925,15.168351302654456
327,327,327,19266.50386741509,0.5631650481620356,2.152941308447385,0.5112022567275365,32.243301212423646,44.372371197082025,-5.873485079476168,0.5112022567275365,3.741570461860782,14.512362413408482
328,328,328,10314.91834351601,0.4258371346842416,-2.165646726744325,-2.346472057220715,27.318295940698675,31.98254417989348,-5.3617586441344764,0.7951205963690781,2.492191515005759,8.997680004622326
329,329,329,35413.63604881375,0.6774339786941062,1.1278645781662826,-2.9633238348664754,31.817133950781184,49.92597455404928,-5.841106616744332,0.17826881872331768,3.846921911807635,21.28655601462821
330,330,330,14669.997548975349,0.44817336705521466,2.789905594805605,0.3229148977577534,27.622337351174075,36.47002335899293,-4.330005386005969,0.3229148977577534,3.253073617338396,12.265519544770351
331,331,331,14002.255629195328,0.4359499325220546,2.9913344797245482,-2.649035540299648,28.14978046875497,36.55150779193918,-4.577704034898433,0.4925571132901458,3.04027680229602,11.437044680963798
332,332,332,45055.39998646113,0.7156094001097565,0.9035542882541421,0.2725695984468164,34.32555617678387,54.7960969455635,-4.832929987305929,0.2725695984468164,4.744901642938681,26.345401722136124
333,333,333,14012.728227305657,0.491138893229106,2.9034780358766072,0.3596310769146367,27.599689174306945,36.91729044159379,-5.770112989542211,0.3596310769146367,2.86171371144611,11.39470288219744
334,334,334,31538.887526056693,0.6524114156943029,1.2879701604504945,0.30124566660637475,32.98860691408773,50.29659236207271,-5.446182534903238,0.30124566660637475,4.127614028459253,20.132829357571342
335,335,335,15738.711267497756,0.4646507265175753,2.5504978849115405,0.2157909821287478,27.630920947764555,36.86990865316189,-4.7690866744325975,0.2157909821287478,3.336681009569085,12.925918840542238
336,336,336,13699.697468389273,0.4696061709827188,2.927034434208072,-2.92750740715595,26.81019983377987,35.50623197352571,-5.161817027279089,0.2140852464338429,2.871961750896995,11.37509230613765
337,337,337,18263.346222969034,0.5696489285132806,2.3515485416473307,-2.3763581243968668,34.895781379458,46.18815217660288,-5.910263557799064,0.7652345291929263,3.5944524956870527,13.348231520302534
338,338,338,18556.947970667086,0.5368252606860152,2.2501878227036003,0.5145614008466204,31.47231860019248,43.23435354303377,-5.466915264690656,0.5145614008466204,3.476128491170088,13.751639393430137
339,339,339,16358.57588383222,0.5272382237108584,2.6843006237333373,0.9483917474294268,36.64908987921624,45.37934813418812,-5.9548581543920625,0.9483917474294268,3.8864035977927487,12.60630505530462
340,340,340,15939.394825862173,0.4826482958932824,2.520740852054594,-2.9253891689325124,27.428597758964557,37.4069304922184,-5.340729722779021,0.21620348465728068,2.949688538268415,12.343155017903126
341,341,341,21385.994445240733,0.5725823176337184,1.7986935881467003,3.0754916320144075,27.149590040972004,38.96140178195615,-4.580845498469628,1.5046953052195111,2.935539334183739,14.817351000269642
342,342,342,15286.34681716453,0.4893865905184777,2.7125459857848786,0.4492684653612651,29.00926044311075,39.188458477105264,-5.370378900859833,0.4492684653612651,3.306936220824897,12.471868402265219
343,343,343,18706.671420617,0.5896034819143637,2.2917597759861863,0.8211337684498412,36.648179819922426,47.92278211510712,-5.961417321822197,0.8211337684498412,3.9786155144068687,13.990232118067798
344,344,344,20008.737738773416,0.5605697482602557,2.0456673742495557,0.35948841206221216,30.386348589528488,43.031585364968656,-5.230157345312508,0.35948841206221216,3.419669961350375,14.548874551949801
345,345,345,21092.026178227166,0.5950780548724768,1.987369735947292,-2.5253785940806477,35.09799169028361,48.09535467292668,-5.5903263228594255,0.6162140595091454,4.024905775096644,15.306206245645239
346,346,346,24075.948435269627,0.6500093330696193,1.8191809073945528,-2.182825633229,44.14718901187292,57.10526204439761,-4.958975228371965,0.9587670203607941,5.003332802074718,16.718378458620602
347,347,347,32006.300242399386,0.6663573640411593,1.231203665959721,0.07827450620650067,30.22846051579573,46.605183732811184,-5.0607315281711385,0.07827450620650067,3.585589378809899,19.908455786704266
348,348,348,11692.690247725282,0.4179843589593552,-2.7135765208904887,-2.574777811126391,27.044340167402925,33.747327061062286,-5.976659889159538,0.5668148424634021,2.863798987924188,10.300273755122506
349,349,349,11968.653853639024,0.4496345040813584,-2.764607491101824,-2.480790760524032,28.315027081335497,34.915350861705896,-5.220586335442332,0.6608018930657615,2.8519178620471766,10.249796396985401
350,350,350,25476.77093212069,0.6176807216266655,1.5880205658156976,0.2567821379244077,30.548709172546506,45.721294031231906,-5.263513836219769,0.2567821379244077,3.4597150422814793,16.899590079970633
351,351,351,16168.124259221499,0.5095393205926939,2.535574656604874,0.3845895201395293,29.862646532636646,40.44652741493619,-4.799905839598413,0.3845895201395293,3.2936022987395406,12.701326867615586
352,352,352,9792.263752004048,0.44793075868273297,-1.9289752005846,0.9216993883795899,27.42351402503753,31.355941213324552,-7.182959119920803,0.9216993883795899,2.628923956992383,9.040525453796464
353,353,353,20440.011585845627,0.5598808101712887,2.0245349317502104,0.4271625529093308,31.335307669366284,44.63428895296876,-5.319704100000764,0.4271625529093308,3.7170459143240513,15.092706209725511
354,354,354,13182.317020045088,0.4397181886006711,-3.118105513634472,0.49510183275815,27.794835822368444,35.7750392732505,-4.6066213651553465,0.49510183275815,2.7045920809939283,10.543958788385398
355,355,355,31073.136517120343,0.6274150767642468,1.3692834420623257,0.5790123131310771,39.02315032326568,56.75875204430045,-4.899479791047905,0.5790123131310771,4.843811790122448,19.63604905188199
356,356,356,11627.346568569128,0.4456294794836313,-2.726127310288477,0.5366077504684137,27.395481868613672,34.00741639937953,-5.798066878008772,0.5366077504684137,2.807088590193583,10.178285147755846
357,357,357,28368.801984424037,0.6611054633050302,1.4247596654908792,-2.894174742922036,31.1255079788029,47.66417255435688,-4.572079713892474,0.2474179106677572,3.5014757192014296,18.196270664784993
358,358,358,16031.36618425516,0.4439378125683137,2.4301044950975497,-0.02796788834689856,25.98358459909211,35.174398318715745,-4.129658137520438,1.5428284384479982,3.1994932636044813,13.095387980058513
359,359,359,17037.310050626314,0.5218925168545692,2.5014742961986416,-2.443094341776724,33.363171176716584,43.50533789503604,-4.8238379071112005,0.698498311813069,3.3652270217212847,12.5229501830473
360,360,360,22024.599628849544,0.5651665550953976,1.866995040898624,-2.742173608727129,32.12511435045112,45.55926584961632,-5.058687153065011,0.3994190448626642,3.5064879512655582,15.061109603210937
361,361,361,15981.741768342841,0.4982221876064644,2.6183595616836106,-2.6107038246094136,30.19070752621657,40.288033652277825,-4.54333970201528,0.5308888289803795,3.3113987683254016,12.544958509096743
362,362,362,22287.240942400625,0.5654661576528629,1.8168296764036118,0.2575124384718994,29.98281250933093,43.46505390505618,-5.253053075474883,0.2575124384718994,3.310523408977942,15.239947717964693
363,363,363,16989.038049992712,0.5071140453528202,2.5319940984630493,-2.435252529723799,32.963170648846265,43.17928914520071,-4.632534996128139,0.7063401238659943,3.533850808497352,12.825693840174791
364,364,364,22406.730301373616,0.5956637002230151,1.9098691063804496,0.7132637496068654,36.669378845352064,50.80567522878489,-6.073902567391058,0.7132637496068654,4.170118519155041,15.714502619028233
365,365,365,18173.46895166548,0.5268179252835766,2.292446752351028,-2.621024957987744,32.01958893874825,43.44709013544568,-5.485077560093534,0.5205676956020491,3.7190711451508904,13.903828380434224
366,366,366,14179.710317169893,0.4687046429235279,2.9137350937393576,-2.6762383664638056,28.485069518598728,37.074518420035865,-5.488691766355525,0.4653542871259875,3.0700059399018516,11.60478293481489
367,367,367,11722.415918310016,0.4041531959591464,-2.546958448387276,-2.2685724907160147,28.478950391605352,33.500958126107264,-4.366108943125719,0.8730201628737784,3.1070426941418616,10.432608392678459
368,368,368,16343.5337289708,0.5830970862239402,2.6705416616770306,1.007386030933394,38.0065713862046,46.77329696867513,-5.755827380230626,1.007386030933394,4.156598498267522,13.08690806983095
369,369,369,14910.277529889476,0.4560545202090268,2.6832950691491275,-2.9649942874531923,26.568181215363392,35.81119668495379,-4.928177631161437,0.17659836613660085,3.091437382515308,12.318814748950361
370,370,370,21432.094362817643,0.5363346145485394,1.8776914412115744,-2.9332788129470337,29.964136950064212,42.77545894607489,-4.685328993702498,0.20831384064275849,3.5007509847277456,15.196704024762798
371,371,371,19598.010518793126,0.5463692782293953,2.0114058383273266,0.06820821929792098,26.897808080617317,39.07632757787506,-5.4231433191342,0.06820821929792098,3.127384298109773,14.552722695973072
372,372,372,17920.161284839498,0.5153660438507558,2.2466031445858627,0.2398121220158433,28.41348182553942,39.84702495777221,-5.064762202296383,0.2398121220158433,3.154031370071022,13.44215453078998
373,373,373,46960.66499172171,0.7252549430493183,0.8567730598647385,0.20700821252991908,33.16026910847856,53.74977978124637,-4.684691490144887,0.20700821252991908,4.10801210527356,25.64709376220251
374,374,374,12078.287782652087,0.4749290010365522,-2.770646523615523,0.7368102605392628,28.93513204871555,36.21671350541749,-5.9438804883982135,0.7368102605392628,2.869622812395262,10.293547474733156
375,375,375,12331.938722238388,0.4117281371980889,-2.9383429374546677,0.4538126311623358,26.951180031914788,33.82501717589502,-4.960595947520227,0.4538126311623358,3.1012454497883537,11.009626047117637
376,376,376,17018.111339925345,0.5223014256587177,2.4922220669124457,0.6407576569354783,31.737759211593232,42.446992722143285,-5.044848865240631,0.6407576569354783,3.8363728286833774,13.703272735554949
377,377,377,17457.153048589567,0.5418311484676444,2.3959939919716158,0.5381046638420339,31.50690081109144,42.904734137488624,-5.242919060549253,0.5381046638420339,3.5119003613171524,13.424538479903571
378,378,378,41173.89583551591,0.6996133185827237,1.0173622432577307,-2.6520308466104408,38.475460637085305,59.22555700121379,-5.319653571385642,0.4895618069793519,4.421025018034364,22.702979219267885
379,379,379,23005.68412342248,0.5657907911296595,1.7298392463681456,0.13525191563378147,29.56317732445065,43.172691813894694,-4.741176939996442,0.13525191563378147,3.3756088059003178,15.74779979248116
380,380,380,29263.754893775244,0.6342524367523232,1.4370333336293577,-2.5838429999795647,37.16508385522976,53.96081102258398,-6.34771625564688,0.557749653610228,4.113677274157277,18.059155109396507
381,381,381,17825.4823842692,0.5530173100687348,2.3215906933220656,0.4558607878575054,30.522398580381132,42.57382190765464,-5.847717918592588,0.4558607878575054,3.3323888025413035,13.484423917481417
382,382,382,15147.451766237693,0.5164245638485283,2.823319961743458,-2.3835020974701813,32.499984695557764,41.39319683743382,-5.319266595340612,0.7580905561196118,3.383394903226221,11.972732896901594
383,383,383,14969.805028867642,0.4767154753248194,2.862282897603439,-2.437168437884752,31.21984092796134,40.202331284210274,-4.728073601976834,0.7044242157050413,3.3062705408342143,11.848496421717266
384,384,384,15351.387270739795,0.4675814636110998,2.7098550548937275,-2.6715922203186344,29.07210104342582,38.502824260370346,-4.927134751104654,0.4700004332711592,3.3270392611281596,12.438291172806567
385,385,385,11622.418562012424,0.4531990607957599,-2.5836482570096515,0.8515681452901442,29.28608761542057,34.979344337705875,-4.696012705476276,0.8515681452901442,3.1314425628702582,10.417444863469935
386,386,386,26690.809570018995,0.622502301227801,1.5928706060239968,-2.5232930567617906,36.75095757316146,52.61083138443042,-4.75121278019354,0.6182995968280025,4.7244856859812385,18.473913389832504
387,387,387,26946.60086622431,0.6395438531884838,1.5292090557227054,0.4665794536634218,35.00083855354332,51.06438344783882,-5.506906368247551,0.4665794536634218,4.098451097725548,17.87470071264712
388,388,388,24032.21193701951,0.6257024473303608,1.794579842196545,-2.3585712795792606,39.42179189603581,53.64674913889076,-5.764957373384192,0.7830213740105325,4.691684758562118,16.89423731397439
389,389,389,44572.69358879015,0.7155090816832202,0.9035098402496456,-2.8947261315046924,34.188148241265644,54.442421628008546,-5.224355852206476,0.24686652208510074,4.170081024940982,24.61294258245275
390,390,390,17045.254030428034,0.5231205422460597,2.4198553206266333,-2.6861883312469543,30.10622167012465,40.81727745395174,-5.5875248617795785,0.4554043223428388,3.3448052927605465,13.15174283020911
391,391,391,14620.928904109442,0.5107502065036746,2.850972470435569,0.5682308251649197,30.305632731682863,39.821195575038,-5.834498280612968,0.5682308251649197,3.4258650713933556,12.233200725053727
392,392,392,36438.456023250015,0.7125394039999365,1.2057173780456658,0.9163145883577828,49.60398497592357,68.17442750702911,-5.745387498923657,0.9163145883577828,6.099103654967887,22.295128585827598
